event_id,user_id,product_id,event_type,event_timestamp
E00000442,U001908,P000273,view,2024-12-12T11:55:09.873779
E00000443,U001059,P000511,view,2024-05-14T21:49:19.223105
E00000444,U006909,P001270,purchase,2024-11-11T18:36:43.850688
E00000445,U002760,P001771,wishlist,2025-09-08T01:55:56.481241
E00000446,U001156,P002000,wishlist,2024-07-15T14:00:28.837146
E00000447,U002879,P000285,view,2025-11-09T05:00:59.425587
E00000448,U001547,P001893,cart,2025-07-18T12:07:27.787348
E00000449,U004782,P000745,view,2024-06-03T21:02:04.269013
E00000450,U001429,P000464,wishlist,2024-08-21T06:33:21.260571
E00000451,U001448,P001920,wishlist,2024-09-17T07:30:01.312196
E00000452,U006258,P000457,view,2025-11-09T10:03:52.711369
E00000453,U009076,P001156,view,2024-11-09T15:03:16.736101
E00000454,U002329,P000395,view,2024-10-23T05:49:55.533222
E00000455,U004659,P000116,view,2024-04-19T16:38:32.697235
E00000456,U003368,P001041,view,2024-07-03T10:53:52.019449
E00000457,U003385,P001457,view,2024-07-30T04:51:20.501024
E00000458,U002757,P000444,view,2025-09-30T00:40:15.476614
E00000459,U001002,P001336,wishlist,2024-08-13T18:17:29.576076
E00000460,U007619,P001426,purchase,2025-10-29T02:00:31.067141
E00000461,U005711,P000436,view,2025-02-17T09:26:43.587017
E00000462,U003220,P000511,view,2024-07-14T09:22:34.199416
E00000463,U007591,P000459,view,2025-04-29T13:46:59.649456
E00000464,U002299,P000130,cart,2024-11-28T00:26:04.919255
E00000465,U003270,P001701,view,2024-08-25T12:30:33.702740
E00000466,U000834,P001656,view,2024-01-11T05:09:26.630559
E00000467,U002089,P001460,view,2024-09-26T06:56:36.832356
E00000468,U009518,P000200,purchase,2024-10-26T01:40:18.227257
E00000469,U001200,P001508,view,2024-03-12T13:42:24.893887
E00000470,U009701,P000974,wishlist,2025-07-05T13:23:59.903981
E00000471,U006260,P001570,cart,2024-07-22T03:25:35.479461
E00000472,U002849,P001561,view,2025-01-05T02:18:48.393931
E00000473,U002588,P001976,view,2024-08-10T02:26:46.917930
E00000474,U007164,P000786,view,2024-01-03T04:10:46.173593
E00000475,U008429,P000158,view,2025-07-26T15:14:45.512843
E00000476,U007089,P001795,cart,2024-02-17T02:15:55.947796
E00000477,U006555,P000314,wishlist,2025-08-31T06:54:11.681078
E00000478,U004522,P000013,view,2024-08-18T02:37:44.882592
E00000479,U003975,P000005,view,2024-06-02T15:17:01.522590
E00000480,U005220,P000485,cart,2024-01-30T19:45:17.717438
E00000481,U009009,P000832,view,2025-02-08T13:31:13.668876
E00000482,U005133,P001712,wishlist,2025-08-02T13:23:25.908297
E00000483,U002513,P001017,view,2025-05-13T13:54:07.522361
E00000484,U008830,P000730,view,2025-05-24T21:27:24.804052
E00000485,U001304,P001198,view,2025-08-25T20:09:57.937604
E00000486,U009381,P000321,cart,2025-08-18T13:02:52.301320
E00000487,U000097,P001204,purchase,2025-04-19T09:21:23.741952
E00000488,U009744,P001100,view,2024-11-26T02:02:05.938286
E00000489,U003757,P001369,view,2024-01-11T15:14:10.596534
E00000490,U006444,P000919,view,2024-09-10T02:39:46.259188
E00000491,U003160,P000610,wishlist,2024-02-27T20:08:54.847823
E00000492,U008982,P001968,view,2025-11-06T13:48:44.223070
E00000493,U005220,P001498,view,2025-05-18T00:37:44.170806
E00000494,U004737,P001533,cart,2024-01-09T07:21:39.259118
E00000495,U004877,P000737,cart,2025-01-01T12:28:10.835720
E00000496,U006448,P000732,view,2025-03-03T21:54:17.600092
E00000497,U003566,P001124,view,2024-01-14T23:33:39.160918
E00000498,U002084,P000899,wishlist,2024-06-01T08:12:46.618466
E00000499,U005476,P000103,view,2025-04-18T07:31:13.548819
E00000500,U002875,P000524,view,2024-11-18T05:56:46.724831
E00000501,U003094,P001731,wishlist,2024-12-10T09:52:08.877676
E00000502,U009033,P000418,cart,2025-04-19T17:57:32.256285
E00000503,U005017,P001094,view,2024-04-24T03:35:28.952936
E00000504,U005944,P000247,view,2025-10-08T17:57:42.526576
E00000505,U001177,P000601,view,2024-01-17T12:49:21.818815
E00000506,U009397,P000458,view,2024-03-25T05:03:53.633481
E00000507,U000877,P000945,view,2024-01-17T06:58:52.847642
E00000508,U002242,P001835,view,2024-08-08T00:11:57.998893
E00000509,U008497,P001445,wishlist,2024-06-23T12:28:37.495615
E00000510,U009847,P000697,view,2025-03-15T20:35:20.550655
E00000511,U000856,P001669,view,2025-03-29T19:48:34.335044
E00000512,U006818,P000120,view,2024-03-05T15:29:14.677119
E00000513,U001519,P001974,view,2025-10-04T04:27:38.834023
E00000514,U003748,P001771,view,2024-07-03T01:47:39.680978
E00000515,U007588,P001098,wishlist,2025-07-25T19:00:21.242903
E00000516,U006559,P001915,view,2024-04-13T19:23:10.373312
E00000517,U009117,P000045,view,2025-05-07T12:38:29.305491
E00000518,U005527,P001575,view,2025-03-31T07:24:49.394552
E00000519,U001203,P000910,view,2025-03-09T19:24:36.514513
E00000520,U002998,P000663,view,2025-01-14T16:41:32.966623
E00000521,U002380,P001862,view,2024-02-03T15:35:38.767224
E00000522,U009329,P000237,view,2024-03-02T03:19:31.651203
E00000523,U003702,P001988,view,2025-02-24T15:31:02.246241
E00000524,U000229,P001415,purchase,2025-03-16T00:44:38.909307
E00000525,U000853,P001729,view,2024-04-23T17:37:00.591906
E00000526,U009075,P001525,view,2024-10-08T14:33:41.409759
E00000527,U000558,P001498,view,2024-07-10T20:48:20.346911
E00000528,U001143,P000030,view,2025-04-29T13:58:49.123432
E00000529,U002144,P000137,view,2025-10-23T12:24:57.739723
E00000530,U008705,P001009,view,2025-01-17T18:11:13.319026
E00000531,U006487,P000975,view,2024-02-26T19:14:58.113392
E00000532,U001021,P000482,cart,2024-10-13T03:20:26.893013
E00000533,U009198,P000025,view,2025-05-10T01:47:32.509286
E00000534,U007896,P001487,cart,2024-11-16T15:09:01.323273
E00000535,U006005,P000946,view,2024-01-22T12:38:17.141664
E00000536,U007849,P001426,cart,2025-05-04T00:41:23.946152
E00000537,U006007,P000195,view,2024-07-27T04:41:20.301549
E00000538,U009265,P001449,view,2025-04-14T10:00:43.312718
E00000539,U001614,P001170,view,2025-03-27T03:24:55.185710
E00000540,U003725,P000088,view,2024-01-12T09:15:00.334026
E00000541,U005275,P001925,view,2024-03-03T11:45:37.099100
E00000542,U006415,P000282,view,2025-03-28T02:25:19.826155
E00000543,U003387,P000525,view,2024-05-04T11:35:12.470718
E00000544,U003730,P000236,purchase,2025-08-16T11:04:35.870326
E00000545,U008782,P000420,view,2024-10-29T11:34:20.258117
E00000546,U004695,P000967,view,2025-03-12T22:06:41.826988
E00000547,U001059,P001289,view,2024-10-27T07:01:50.893272
E00000548,U008043,P000898,view,2024-11-23T03:40:21.412144
E00000549,U009784,P001550,view,2025-05-17T14:16:28.788434
E00000550,U002280,P001521,cart,2025-02-19T22:11:15.026892
E00000551,U003041,P000398,view,2025-04-13T05:18:53.694052
E00000552,U008109,P000595,view,2024-11-03T00:10:35.351923
E00000553,U001344,P000637,wishlist,2024-02-24T21:08:33.099192
E00000554,U002765,P000862,view,2025-11-07T08:01:53.981136
E00000555,U009891,P001442,view,2025-01-26T12:58:48.040087
E00000556,U002942,P000640,view,2025-02-01T01:38:36.996454
E00000557,U000540,P000659,view,2025-02-16T12:19:40.768592
E00000558,U001002,P000032,view,2024-05-02T21:41:13.367023
E00000559,U009613,P001360,view,2025-08-06T16:24:04.472575
E00000560,U004767,P001001,view,2024-05-14T20:38:31.944084
E00000561,U009845,P000916,cart,2025-10-20T12:43:11.643573
E00000562,U008093,P001264,cart,2025-08-09T20:21:28.380232
E00000563,U008823,P000984,view,2025-03-30T05:50:20.961506
E00000564,U002366,P001955,view,2025-09-10T18:49:10.060264
E00000565,U004819,P000720,view,2025-10-18T17:39:11.258883
E00000566,U009120,P001855,view,2024-07-23T06:04:26.339791
E00000567,U004219,P000656,purchase,2024-01-10T15:59:03.423312
E00000568,U006028,P001886,view,2024-11-05T05:47:09.592885
E00000569,U003123,P000155,cart,2024-11-17T09:14:48.797848
E00000570,U005277,P000914,view,2025-06-24T03:33:40.638841
E00000571,U001737,P000234,view,2024-11-22T14:18:57.023047
E00000572,U007661,P001082,view,2025-06-02T20:14:53.720757
E00000573,U003713,P001681,view,2024-02-22T14:02:30.818821
E00000574,U009267,P000748,wishlist,2025-09-21T22:24:21.106243
E00000575,U008497,P001339,view,2024-12-15T10:56:28.953805
E00000576,U007172,P000606,cart,2025-08-04T10:18:29.221427
E00000577,U006622,P001283,cart,2025-09-16T05:41:14.906795
E00000578,U007091,P000244,wishlist,2024-09-11T13:09:50.881358
E00000579,U002609,P001988,view,2024-10-16T18:52:55.426699
E00000580,U004370,P001887,view,2024-05-22T06:14:49.797018
E00000581,U000226,P001872,view,2024-11-30T03:39:28.071422
E00000582,U008840,P001991,view,2025-02-16T17:16:46.586803
E00000583,U004211,P001346,view,2024-02-27T19:56:09.043701
E00000584,U003106,P001408,cart,2024-10-07T04:38:46.803152
E00000585,U002579,P001742,view,2024-10-21T18:18:26.893953
E00000586,U001481,P001166,view,2025-01-01T02:50:48.575165
E00000587,U008066,P001177,wishlist,2025-10-20T21:34:56.971070
E00000588,U009207,P000266,view,2025-03-28T20:19:16.057304
E00000589,U007852,P000644,cart,2025-03-13T19:22:41.763625
E00000590,U004603,P000513,view,2024-09-05T09:31:22.270522
E00000591,U003509,P001588,view,2025-02-05T02:50:20.171581
E00000592,U001096,P001951,purchase,2025-01-20T20:52:01.059275
E00000593,U008250,P000257,cart,2024-04-25T20:06:56.760315
E00000594,U002984,P000882,cart,2025-01-23T03:00:10.016692
E00000595,U004073,P000027,view,2024-06-16T06:53:06.899261
E00000596,U003759,P001244,cart,2024-03-07T23:02:50.554920
E00000597,U009535,P001603,view,2024-04-14T06:16:54.496181
E00000598,U007560,P000674,view,2024-07-07T02:54:58.437301
E00000599,U008075,P001426,cart,2025-08-12T19:52:56.766968
E00000600,U009270,P000183,view,2025-01-10T00:47:26.046921
E00000601,U009373,P000985,view,2024-10-24T04:00:21.836412
E00000602,U003846,P001488,view,2025-05-12T08:10:25.071241
E00000603,U000910,P001126,view,2025-11-10T05:39:47.419955
E00000604,U001399,P000615,view,2025-03-16T06:08:42.952707
E00000605,U009236,P001139,view,2024-11-16T08:57:06.176838
E00000606,U009451,P001122,cart,2024-07-02T18:46:11.817735
E00000607,U000765,P001050,cart,2025-10-05T18:53:39.281126
E00000608,U007230,P001965,view,2024-01-22T20:07:18.531085
E00000609,U007194,P000143,view,2024-02-26T20:56:25.754163
E00000610,U006327,P000201,wishlist,2024-09-12T20:48:25.346464
E00000611,U001705,P000736,wishlist,2024-03-14T03:21:49.330647
E00000612,U000045,P000105,wishlist,2025-10-08T09:18:25.035742
E00000613,U007466,P001471,view,2025-09-01T17:31:55.635926
E00000614,U000266,P001973,view,2025-08-14T20:34:28.265325
E00000615,U005543,P001689,cart,2025-01-04T07:21:36.713468
E00000616,U003705,P001865,wishlist,2025-09-26T02:26:24.482533
E00000617,U008360,P000129,view,2025-07-23T13:45:24.756124
E00000618,U009103,P001313,view,2024-12-08T11:11:15.541368
E00000619,U007299,P000520,view,2025-09-03T04:52:07.134924
E00000620,U007301,P001284,cart,2025-01-16T08:04:27.253355
E00000621,U008265,P001884,view,2025-03-09T18:01:11.862005
E00000622,U002430,P000223,view,2025-03-13T14:01:23.304083
E00000623,U009230,P001300,cart,2024-03-26T11:04:08.251934
E00000624,U002322,P000267,cart,2025-08-04T07:35:35.512017
E00000625,U008801,P000691,cart,2024-01-30T01:35:09.842027
E00000626,U000330,P000531,view,2024-10-13T16:34:56.258771
E00000627,U002229,P001242,view,2024-06-18T02:55:30.362433
E00000628,U007642,P000962,cart,2024-02-04T19:05:59.743462
E00000629,U002725,P001965,view,2024-09-19T17:35:36.585231
E00000630,U001380,P001568,view,2025-11-04T00:16:07.057145
E00000631,U007014,P001188,view,2025-06-19T16:22:56.858770
E00000632,U000489,P001163,view,2025-05-15T03:39:09.606226
E00000633,U001769,P000294,view,2025-09-06T23:41:12.133260
E00000634,U008826,P001188,view,2025-08-31T07:59:45.145593
E00000635,U004172,P000502,view,2025-06-28T15:09:00.727132
E00000636,U008052,P000779,view,2024-07-26T00:49:04.080772
E00000637,U003154,P001665,view,2024-10-24T01:13:43.109073
E00000638,U008989,P000322,view,2024-03-22T11:25:52.233939
E00000639,U005475,P000388,view,2024-09-10T14:55:14.475355
E00000640,U000436,P000353,view,2025-09-15T16:07:55.992466
E00000641,U004672,P001880,view,2024-03-01T09:52:38.047158
E00000642,U009432,P000690,view,2024-04-11T10:34:42.626900
E00000643,U001228,P000535,view,2024-04-27T14:06:23.987909
E00000644,U005911,P001507,wishlist,2025-02-21T15:04:24.526581
E00000645,U005373,P001620,purchase,2025-05-12T13:50:41.712083
E00000646,U003382,P000422,view,2025-08-26T12:13:55.351360
E00000647,U002519,P000672,view,2024-02-17T22:12:46.925566
E00000648,U005767,P001015,view,2024-01-06T12:53:38.069226
E00000649,U003657,P001303,view,2024-03-14T11:33:03.520520
E00000650,U006739,P001839,view,2025-01-18T20:48:21.294821
E00000651,U001817,P001207,view,2025-04-03T21:45:29.098048
E00000652,U009338,P001892,view,2024-06-19T13:04:24.189543
E00000653,U008430,P000004,cart,2025-03-10T03:24:31.725824
E00000654,U007686,P001652,view,2024-10-21T22:01:41.163202
E00000655,U005280,P000240,view,2024-07-20T22:11:20.570960
E00000656,U007395,P000321,view,2024-11-15T09:01:51.570983
E00000657,U003952,P000909,view,2024-05-31T04:27:54.412207
E00000658,U006942,P000395,cart,2025-09-06T17:58:49.465547
E00000659,U003897,P000244,view,2025-02-01T14:28:02.507531
E00000660,U003058,P000102,view,2025-03-23T04:36:35.264125
E00000661,U007038,P000179,purchase,2024-01-11T02:00:03.732717
E00000662,U003534,P000293,view,2024-02-24T00:26:27.053470
E00000663,U001931,P001087,view,2025-10-12T04:26:42.952780
E00000664,U004216,P001405,view,2024-04-27T08:49:11.560179
E00000665,U006454,P000174,view,2024-12-23T23:51:19.454387
E00000666,U006450,P000515,view,2024-03-02T06:37:47.562191
E00000667,U002889,P001463,wishlist,2024-04-20T10:17:44.214997
E00000668,U000209,P001714,view,2025-03-21T18:51:12.455876
E00000669,U003081,P000227,view,2024-12-23T20:28:35.082280
E00000670,U005143,P000060,view,2025-03-28T10:30:12.816406
E00000671,U006993,P001154,view,2024-06-09T15:44:45.123423
E00000672,U004151,P000772,cart,2024-08-26T16:32:38.419998
E00000673,U001635,P001513,view,2024-02-28T07:02:26.678655
E00000674,U007749,P001593,wishlist,2024-09-13T20:43:23.465320
E00000675,U005222,P000917,view,2025-07-17T02:46:29.089585
E00000676,U000606,P000805,view,2024-05-25T09:07:15.596439
E00000677,U005532,P001241,view,2025-03-10T08:06:36.308265
E00000678,U005786,P001157,view,2025-10-27T19:33:17.519544
E00000679,U009397,P001138,view,2024-05-31T08:27:55.883223
E00000680,U007324,P000748,view,2024-06-07T18:48:28.135349
E00000681,U001247,P000926,view,2024-03-12T21:11:38.955036
E00000682,U004637,P000910,view,2025-01-20T00:47:40.061416
E00000683,U003879,P001989,view,2025-01-02T21:18:37.025941
E00000684,U003809,P001278,cart,2025-05-25T19:28:40.468509
E00000685,U003396,P000656,cart,2025-01-22T23:17:25.250964
E00000686,U000602,P000541,view,2025-03-02T04:48:23.229805
E00000687,U000994,P001438,view,2024-06-26T13:30:16.585665
E00000688,U000642,P000902,view,2024-03-20T11:19:03.379494
E00000689,U004431,P001719,view,2024-12-17T14:45:29.050045
E00000690,U005324,P000128,view,2024-07-04T10:10:04.432806
E00000691,U001524,P000541,cart,2024-12-31T05:10:19.004998
E00000692,U003198,P000419,view,2025-10-16T22:12:33.690845
E00000693,U008237,P001700,cart,2024-04-23T15:19:47.694245
E00000694,U009049,P000667,wishlist,2024-02-23T11:39:51.398765
E00000695,U000353,P000966,view,2025-07-13T23:10:33.809799
E00000696,U002551,P001164,view,2025-07-08T18:11:09.500112
E00000697,U003446,P000480,view,2024-08-21T08:45:07.425212
E00000698,U006085,P001361,view,2024-10-04T06:22:03.528703
E00000699,U007309,P001441,view,2024-03-23T09:17:13.862650
E00000700,U005796,P000942,view,2024-07-15T05:53:47.504206
E00000701,U004922,P001550,cart,2024-01-30T05:01:29.012570
E00000702,U004539,P001831,view,2025-03-12T13:56:15.853365
E00000703,U009500,P001026,view,2024-09-16T13:13:12.200399
E00000704,U004104,P001505,view,2025-02-20T11:58:58.205347
E00000705,U007187,P001965,view,2024-03-18T19:20:34.671860
E00000706,U005835,P000002,view,2024-12-12T10:07:30.535766
E00000707,U004288,P000408,view,2025-05-28T01:42:25.092936
E00000708,U008078,P000795,wishlist,2024-04-08T23:11:31.533239
E00000709,U001278,P001110,purchase,2024-07-15T09:46:26.820393
E00000710,U006926,P001167,view,2025-02-14T04:27:50.790359
E00000711,U000961,P001559,view,2025-08-08T09:42:58.633791
E00000712,U003161,P000928,view,2024-01-14T00:34:10.885357
E00000713,U000182,P000282,view,2025-06-09T13:46:12.700715
E00000714,U007151,P000575,view,2025-04-06T15:08:47.832202
E00000715,U002504,P000383,view,2024-02-18T02:13:11.366301
E00000716,U009996,P000287,cart,2025-03-15T09:18:32.469549
E00000717,U001573,P000725,view,2024-04-07T00:09:58.314101
E00000718,U008523,P000686,wishlist,2024-10-04T04:37:10.961033
E00000719,U001160,P001946,wishlist,2024-01-29T15:58:23.235848
E00000720,U005350,P001339,view,2024-04-18T13:56:37.600843
E00000721,U002771,P000446,view,2025-01-04T18:07:05.144496
E00000722,U003502,P001062,view,2025-01-04T02:01:50.945500
E00000723,U002634,P001448,view,2024-12-03T19:59:19.499386
E00000724,U004738,P001686,view,2025-03-15T14:40:22.073792
E00000725,U007375,P001463,view,2025-03-02T00:48:17.127622
E00000726,U001659,P001180,cart,2025-04-27T01:36:13.631914
E00000727,U002387,P000478,view,2024-08-10T09:22:30.366807
E00000728,U005887,P001291,cart,2025-06-26T06:01:40.636446
E00000729,U003246,P000242,view,2025-04-28T20:07:47.364257
E00000730,U009236,P001337,view,2025-05-31T06:58:56.641843
E00000731,U000466,P001816,view,2024-07-25T17:41:01.536204
E00000732,U002330,P000313,view,2024-10-10T16:41:14.018869
E00000733,U008851,P000714,wishlist,2025-08-22T06:23:18.294116
E00000734,U001569,P000250,view,2024-12-23T10:17:25.076208
E00000735,U002925,P001130,view,2024-01-21T02:27:05.661723
E00000736,U008460,P001211,view,2025-06-29T06:51:42.105599
E00000737,U003154,P001606,view,2025-01-09T14:23:39.160914
E00000738,U005577,P001651,purchase,2025-01-22T08:36:02.384463
E00000739,U006902,P000096,view,2025-03-17T04:34:02.418983
E00000740,U002728,P001245,view,2025-06-01T11:26:02.683873
E00000741,U009243,P001096,purchase,2025-09-02T22:22:56.185131
E00000742,U006944,P000591,view,2025-04-17T04:30:29.066256
E00000743,U008769,P000775,view,2025-06-03T18:54:17.382670
E00000744,U002421,P000306,cart,2025-05-28T20:00:39.916784
E00000745,U009175,P000537,view,2025-06-04T00:39:15.983809
E00000746,U006856,P001936,view,2024-08-21T01:07:37.565606
E00000747,U007016,P000342,view,2025-03-08T17:24:11.607943
E00000748,U006765,P000567,view,2025-05-02T11:27:40.341405
E00000749,U009875,P001383,view,2024-08-11T12:09:47.619027
E00000750,U005522,P001888,cart,2024-05-03T04:05:45.808298
E00000751,U005191,P001560,cart,2025-05-12T04:39:29.606044
E00000752,U003048,P001805,view,2024-08-21T07:14:32.402996
E00000753,U001384,P001476,view,2025-06-06T09:58:28.602375
E00000754,U009197,P001301,wishlist,2025-03-29T19:13:13.636102
E00000755,U004782,P000243,view,2025-10-01T06:46:51.220973
E00000756,U007955,P001787,purchase,2024-08-22T02:52:01.341345
E00000757,U003452,P000827,view,2024-10-28T14:24:09.104179
E00000758,U002181,P001725,view,2024-04-23T16:57:36.942095
E00000759,U008814,P001466,view,2025-06-16T20:31:53.603329
E00000760,U006424,P001695,cart,2024-11-26T11:27:20.945043
E00000761,U006292,P000950,cart,2024-07-16T03:07:40.222317
E00000762,U001425,P000377,view,2025-07-23T18:26:50.524803
E00000763,U002872,P001369,view,2025-08-27T20:45:07.987268
E00000764,U000048,P000677,view,2025-01-25T21:19:37.711619
E00000765,U009403,P000556,view,2024-03-30T03:16:28.649296
E00000766,U000231,P001425,view,2024-07-11T01:18:09.395831
E00000767,U007493,P000193,view,2024-01-07T03:18:04.895245
